"scenario","region","Units","agg_tech","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Oil w/o CCS",1.67103960164572,1.23222877523594,0.838586005237079,0.120535183855046,0.158442676409322,0.174651505885088,0,0,0.00662484652933965,0,0,0,0,0,0,0,4.15744827867104e-05
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Gas w/o CCS",0.0827808569014662,0.1004557043049,0.12382679207946,0.152680414353913,0.202856123463847,0.268520819830924,0.288745529292305,0.207055239746337,0,0,0,0,0,0,0,0,0
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Gas w/ CCS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26697078606015e-08,7.91795666158551e-08,2.78097252161214e-07,8.60386082951912e-07,2.69529849607747e-06,1.32698639917232e-05,0.000892391094452022
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Coal w/o CCS",0.389009371438882,0.332468971158423,0.296213535902952,0.144153376257211,0.0915074716217362,0.0423617673142928,0,0,0.000477550184244293,0.000205334118406514,0,0,0,0,0,0.00111140780862746,0.0087159820770843
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Coal w/ CCS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80080090477017e-07,9.92945000732522e-07,0.000114042304940929
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Biomass w/o CCS",0.346661619988584,0.579561786556678,0.886820853622139,1.64825645123205,2.30675094977098,2.74048747167448,2.83859813572572,2.63267876007241,2.01132515155884,0.723124112691062,0.0338609345818307,0.00450762845885723,0,0,0,0,0
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Biomass w/ CCS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.30092796945376e-08,2.85198296868189e-07,1.58150756631859e-06,0.000398213043931433
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Nuclear",0.150011979888714,1.22773301811417,2.6490829466618,6.45464639234146,12.4150829190216,20.8522255108279,30.8685103573392,43.1926110313599,58.585475354512,74.0180238714968,90.6865233461447,98.6850384568783,101.288437868287,105.544333680011,109.543739449444,113.376174766653,146.913941257383
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Wind",4.84001231659361,7.87483414497611,11.8305006369512,18.9764884623631,30.1175566753162,42.9646054084875,55.3509421235179,73.3800073726309,95.3868030060144,116.601811643666,138.022426559294,145.922330277786,147.353198365264,151.779586564928,156.37616486176,161.537003715047,206.920283126858
"NDC_NoCCS_NonewNuc_land10p_NoCI_HADGEM","Africa_Eastern","billion 2010 USD","Solar",6.03883970754595,10.3828536232296,16.2711195711968,27.128060378729,45.1400936256051,67.7081461969216,91.1506373567423,126.471902761347,171.569678974142,219.073162084892,269.393094998386,292.620955055981,302.188750473655,318.16504711185,332.155218896962,347.488216599312,449.583323788033
