"scenario","region","Units","agg_tech","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Eastern","GW","Oil w/o CCS",1.57381405503886,1.32760020400475,1.2312818973052,1.53599285346862,1.98829759612312,2.89626533493408,3.73643569669681,4.72906216523459,5.79492571418917,6.76778783822715,7.96038893955764,8.94286510600491,9.18514045607897,7.77480471120686,4.00802550137658,7.80090820802505,5.8872063174765
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Eastern","GW","Gas w/o CCS",0.0901606285182368,0.118091727033061,0.159107892950987,0.260750354588842,0.430293278334654,0.729160424268118,1.10651265914505,1.61289569882413,2.21109396146853,2.94224629566797,3.88872557248828,5.01004421790364,6.08457442492821,7.66280368332363,9.76694087170953,9.85474126115736,12.7507944839533
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Eastern","GW","Coal w/o CCS",0.149780866804398,0.164149141542069,0.199638224541929,0.299636126203127,0.466994555685732,0.760541535096563,1.12031334603216,1.62177242639236,2.2600697592468,3.06997251534741,4.19549425252448,5.57512890643394,6.9954810686555,9.0856028781588,11.8055590759455,11.9926985525082,15.7690322231678
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Eastern","GW","Biomass w/o CCS",0.0870174553774601,0.128070006929388,0.190784651960459,0.32123944975635,0.50367836681705,0.819443694090882,1.18931868627281,1.65061371319413,2.18545916485235,2.78866315881015,3.56316087105531,4.38905410274797,5.09033016922432,6.09548402104279,7.25488715461796,6.62058543800456,8.08824565873169
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Eastern","GW","Nuclear",0.0271936732135921,0.21163453988406,0.427264446266046,0.819943412770505,1.28551385010389,2.05542337739833,2.92489782634353,3.69103560600261,4.41506807776115,5.12366933685445,5.98609405708889,6.84346031926078,7.38511515367572,8.26082671541412,9.26300528814776,8.13765164132606,9.28937499305639
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Eastern","GW","Wind",2.48217732687308,3.95113073703741,5.71716787248193,7.45661513489358,9.95324270724931,13.8333072304536,17.2870529057627,21.0785162597374,24.6465999839039,27.9734906362804,31.7700639299733,35.298753833414,37.2345424388365,40.4465998100157,44.1510197849254,38.1050032760745,42.4907099975823
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Eastern","GW","Solar",3.28738299831744,5.42865219898392,8.01629271500216,10.6734444948098,14.7903147831367,21.398413230466,27.738762129401,35.7726865877352,43.7022832622276,51.6628949140629,61.4620647867434,70.239379865273,75.9059892785746,84.836774932074,93.9398627493132,82.2053943266844,92.8075044534308
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Eastern","GW","Geothermal",0.3432102291488,0.396774762141649,0.427170007106492,0.508076484424726,0.58965767565071,0.289160888669234,0.282145273352724,0.272522056139998,0.238955479643219,0.229593692049056,0.221667653370863,0.172926532073625,0.155270872213962,0.147695402902981,0.132267602563675,0.10165419422981,0.12597821195038
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Eastern","GW","Rooftop_pv",0.427525159664883,1.12757170914544,2.53142689924217,5.12401304721456,9.55353284066966,16.3401655673753,26.4015694812318,39.5809046873132,56.0521257876818,72.9311126466612,84.8140424775285,90.5499399952378,93.7423270015798,96.1615200536296,98.2596438950299,100.095768971672,102.080693175319
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Northern","GW","Oil w/o CCS",4.07601023992777,3.61338675789713,2.09245307118183,1.69997948325929,1.42829670033982,1.21918106761814,1.18202278722908,1.07367826211778,1.65588981539341,1.68484272077963,1.95907826902817,1.51057553439929,1.63223469200475,0.620635230634987,0.00935107496942915,0.709677356931711,0.513298151962926
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Northern","GW","Gas w/o CCS",5.29360677390242,8.1514892475753,8.81786182977044,11.0145491841705,12.2818412342338,12.9820354805859,13.8785556487308,13.7489607878518,14.8066534723163,15.492169932112,16.5465634785206,15.0475439021207,15.1338330404668,16.3724291323865,17.8966113473969,14.7247629670951,15.3287276918337
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Northern","GW","Coal w/o CCS",0.396443541965169,0.528808506155058,0.548804217188528,0.655298719122219,0.726488806022031,0.776702980595696,0.855786681685987,0.922640493069938,1.12840750600427,1.34469583235728,1.63016833809757,1.69560418387805,1.94494185582335,2.3996831931186,2.96801688830496,2.75656020324533,3.2376987697694
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Northern","GW","Biomass w/o CCS",0.0663646253552674,0.129603680864419,0.181539683084618,0.2608700865899,0.304610061900581,0.340313333120611,0.391137468789646,0.420623822737415,0.527655574257442,0.625702950513806,0.744975317180947,0.754569469763085,0.881127132512248,1.07183936243211,1.26271935732005,1.07020901035418,1.28376399409189
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Northern","GW","Nuclear",0.0237024955795911,0.241289433433349,0.462531909933699,0.771374341053426,0.941400167405694,1.06452579852905,1.18668040852587,1.15884977754921,1.24933613888774,1.32145537480991,1.39990790179076,1.32874834158388,1.38404321098378,1.54561587586302,1.7256517785382,1.44331839565265,1.525836435067
"Ref_Imp_6p0_NoCI_HADGEM","Africa_Northern","GW","Wind",2.03003585037833,3.97649345093681,5.27958365465492,5.9287608695191,6.20208392242275,6.17103836710938,6.17720625544244,6.03188236483512,6.5985260006325,7.07871706085804,7.53665569109434,7.16687862732553,7.47249676824134,8.24325249664774,9.09291553906423,7.55849706204295,7.90173803670938
