"scenario","region","Units","agg_tech","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Eastern","billion 2010 USD","Oil w/o CCS",1.70557213768373,1.43459591231251,1.32960112026862,1.65152013769869,2.13591974576819,2.94366771525672,3.72250024908607,4.73867827641954,5.74958462901346,6.71682366688221,7.92324693566763,8.77950018978112,8.93663930752371,7.51443482048248,3.86519460633443,7.44623108711613,5.90805321431396
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Eastern","billion 2010 USD","Gas w/o CCS",0.0851245587405871,0.11195093857474,0.151211064383075,0.250437809943991,0.414771978085287,0.709161578196086,1.08158180930414,1.57729768108352,2.1570158842555,2.85731248486172,3.77200176666469,4.80186214346914,5.78380877601949,7.23421509232166,9.15255184581546,9.19156418689376,12.1186825342318
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Eastern","billion 2010 USD","Coal w/o CCS",0.430175652802731,0.484763984278916,0.582714305034111,0.865888657369427,1.33421471576304,2.16924076231752,3.19011575526235,4.58104519665407,6.30123219903124,8.49435611712679,11.549681901053,15.1902558843485,18.8789942297404,24.3335517156815,31.3993010960334,31.7330013050361,42.3862868222702
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Eastern","billion 2010 USD","Biomass w/o CCS",0.343944913264681,0.561010008861163,0.823652006459642,1.36840769043951,2.12758558277,3.44296589455796,4.96045908012555,6.8545127624355,8.97873491401957,11.4146374278373,14.5409916904084,17.7057013228413,20.3299114240924,24.1698861383286,28.5410420418994,25.9690123752333,32.0896090017439
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Eastern","billion 2010 USD","Nuclear",0.147039436368689,1.1299329879666,2.24865242183909,4.2633499749226,6.60491050275497,10.5180974781755,14.918546146924,18.6772739126629,22.0625071201564,25.4274755294922,29.5680081462985,33.4518263991689,35.7660038143446,39.7156899674307,44.2141238966425,38.6717529099986,44.8425431074676
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Eastern","billion 2010 USD","Wind",4.77916760929831,7.32678533481322,10.2038968064116,12.9085396359569,16.7306822508275,22.801769748656,28.0978701124147,33.8049946430123,38.9515749067097,43.721097079531,49.3551644379979,54.1337197236723,56.3983649024918,60.8927398416455,66.0336423454113,56.7601463029625,64.405354747737
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Eastern","billion 2010 USD","Solar",5.92822460068428,9.59149957350775,13.9356705993556,18.353271419328,24.9073972391906,35.6060553767209,45.8785197171698,58.2506284548326,70.203947616333,82.1804578014731,96.8336084511208,109.406043904345,116.900650637115,129.362692435446,142.593766678498,124.087297780007,142.499580174161
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Eastern","billion 2010 USD","Geothermal",1.50617351553354,1.72408663865307,1.83462999370515,2.16012369595692,2.56123265909279,1.21069770777982,1.17178215263707,1.12285636162888,0.974504843866869,0.928840933759308,0.906263768972939,0.687757874577772,0.619401763855914,0.579646520867911,0.519551994177268,0.404250906339804,0.52221739066511
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Eastern","billion 2010 USD","Rooftop_pv",1.97171752301181,5.00585896340785,10.8674764132866,21.3560271115384,38.7476604732462,64.9306728862379,102.769130953711,151.280830335598,210.03637806249,266.741206912909,301.290990916935,316.025105298391,323.679701404437,329.147193562348,334.143476323565,338.484346500671,342.428929784686
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Northern","billion 2010 USD","Oil w/o CCS",4.4577895964125,3.93919900932917,2.28998661177021,1.80292767292591,1.42793744820117,1.24662702854677,1.21156052184847,1.12917532071711,1.71939936268808,1.71017588278098,1.93870807723591,1.47810055107807,1.59287911310192,0.601096520949406,0.00672086387447866,0.674805131953948,0.546845050670109
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Northern","billion 2010 USD","Gas w/o CCS",4.83524263818751,7.64007979074223,8.52990578340923,11.0119982926947,12.5247232230136,13.3709579529029,14.1864702688897,13.9510381578024,14.8816409815525,15.3610521087737,16.1244643806535,14.5163893300089,14.5004888783693,15.5661251254311,16.9035694194536,13.8535681321296,14.6673451175454
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Northern","billion 2010 USD","Coal w/o CCS",1.1495006619649,1.58541641062332,1.62770247863301,1.93169387517435,2.12585380754903,2.26541399846993,2.48138067969495,2.65132743004477,3.19149754676378,3.74596326866335,4.48302441445987,4.62541591461826,5.26926879638356,6.45316118152668,7.93904025121265,7.34168246151267,8.74698005012211
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Northern","billion 2010 USD","Biomass w/o CCS",0.265110261825751,0.573998681211311,0.795918790221053,1.13465030879353,1.32029075932237,1.46963623387094,1.67781847454189,1.80201348665026,2.22226858632098,2.60248348493936,3.06406822127578,3.08162716302263,3.56461557994508,4.30149984544798,5.04635478630353,4.2843649627995,5.14203300003562
"Ref_Imp_6p0_hydro_CI_GFDL","Africa_Northern","billion 2010 USD","Nuclear",0.129437388696333,1.30201682553104,2.46599364068813,4.07043279253049,4.91505269311619,5.5260744593512,6.12251257593911,5.93552214123793,6.31574573850135,6.59302077252032,6.90744634762595,6.50115326076198,6.72568610255034,7.45588541531275,8.27595365820203,6.89535093729795,7.39245835996436
